,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
383,강서구,1931533762,컴포즈커피 신방화역점,3.7,3건,서울 강서구 마곡중앙5로 81 104호,강서구 방화1동,영업시간&매일 08:00 ~ 22:00,02-2661-2917,www.composecoffee.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3DEFC2845A5346F88D790EF7C3C39245,
384,강서구,40588460,벨레투로스터리,5.0,4건,서울 강서구 마곡중앙6로 11 지하1층 114호,강서구 가양1동,"영업시간&월~금 11:00 ~ 14:00&휴무일&토,일요일",02-3663-3313,www.ethiopiacoffee.co.kr,#카페 #제로페이,"메뉴 이름: 싱글 오리진 원두 가격: 20,000&메뉴 이름: 싱글 오리진 생두 가격: 20,000&메뉴 이름: 에스프레소 가격: 5,000&메뉴 이름: 아메리카노 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE5877D640A6C49F9BAECD9A837C5BF3C,
385,강서구,1674802800,쥬씨프레소 강서직영점,2.3,3건,서울 강서구 강서로 33 1층,강서구 화곡1동,영업시간&매일 12:00 ~ 21:30,,www.no1juicy.com,#생과일전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7F775AAD8AA646328220E49496D42F78,
386,강서구,1948687065,메가커피 이대서울병원점,5.0,2건,서울 강서구 강서로 349 1층 13호,강서구 발산1동,"영업시간&월~금 08:00 ~ 22:00&토,일 09:00 ~ 22:00",,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,,
387,강서구,110819912,만랩커피 마곡나루역점,4.0,4건,서울 강서구 마곡중앙로 161-22 마곡일성트루엘플래닛 1층 109호,강서구 가양1동,"영업시간&월~금 09:00 ~ 23:00&토,일 10:00 ~ 22:00&공휴일&10:00 ~ 22:00",02-6449-2358,www.10000lab.com,#카페 #제로페이,"메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 플랫화이트 가격: 3,500&메뉴 이름: 교토 우지말차플랫 가격: 3,800&메뉴 이름: 스노우커피 가격: 4,100&메뉴 이름: 플레인 요거트 스무디 가격: 4,800&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF0BC12EAFA334D3398C3DF4011483BE1,
388,강서구,233471725,순수커피 마곡본점,5.0,1건,서울 강서구 공항대로 140 마곡엠밸리 상가 106호,강서구 공항동,영업시간&매일 08:00 ~ 20:00&공휴일&08:00 ~ 20:00,02-2662-9997,www.instagram.com/sunsucoffee,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5AE8E90B8F3D48BFAB79D584DFC4B94D,
389,강서구,796762892,커피더캠프 로스터스 방화동초원로점,0.0,0건,서울 강서구 초원로 50 1층,강서구 방화2동,"영업시간&월~금 09:30 ~ 22:00&토,일 09:00 ~ 22:00&공휴일&09:00 ~ 22:00&휴무일&연중무휴",02-336-7530,www.coffeethecamp.co.kr,#카페 #제로페이,,,
390,강서구,153238859,삐에,0.0,0건,서울 강서구 강서로50길 46 1층,강서구 우장산동,영업시간&월~금 09:00 ~ 23:00&토 10:30 ~ 23:00&일 10:30 ~ 22:00&(공휴일 포함),070-8871-7771,,#카페 #베이커리카페 #제로페이,"메뉴 이름: 오리지널 가격: 4,500&메뉴 이름: 불고기 가격: 5,500&메뉴 이름: 토마토치킨 가격: 5,500&메뉴 이름: 오리지널 세트 가격: 7,500&메뉴 이름: 불고기 세트 가격: 8,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29ECD26DF09D47DCA3EDD071A882C9E1,
391,강서구,407548290,어썸밀,5.0,3건,서울 강서구 개화동로23길 27 1층,강서구 방화2동,,010-2017-7529,instagram.com/awesome__meal,#디저트카페 #비건베이커리 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000",,
392,강서구,1209526423,무지달다,5.0,1건,서울 강서구 수명로 31 110호,강서구 발산1동,영업시간&월~금 09:00 ~ 20:00&일 11:00 ~ 20:00&공휴일&09:00 ~ 20:00&휴무일&토요일,0507-1473-1342,www.instagram.com/muji_dalda,#카페 #디저트 #무달 #무지달다 #카페 #크로플 #카카오페이,"메뉴 이름: 인절미토스트 가격: 4,000&메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,200&메뉴 이름: 연유라떼 가격: 3,700&메뉴 이름: 바닐라라떼 가격: 3,700&메뉴 이름: 카라멜마끼아또 가격: 3,900&메뉴 이름: 초코라떼 가격: 3,700&메뉴 이름: 녹차라떼 가격: 3,700&메뉴 이름: 고구마라떼 가격: 3,700&메뉴 이름: 딸기라떼 가격: 3,900&메뉴 이름: 레몬에이드 가격: 3,500&메뉴 이름: 자몽에이드 가격: 3,500&메뉴 이름: 청포도에이드 가격: 3,500&메뉴 이름: 플레인요거트스무디 가격: 4,000&메뉴 이름: 딸기요거트스무디 가격: 4,500&메뉴 이름: 망고요거트스무디 가격: 4,500&메뉴 이름: 바닐라셰이크 가격: 4,000&메뉴 이름: 코코넛커피셰이크 가격: 4,500&메뉴 이름: 죠리퐁셰이크 가격: 4,500&메뉴 이름: 오레오셰이크 가격: 4,500&메뉴 이름: 애플티 가격: 3,500&메뉴 이름: 썸머베리 가격: 3,500&메뉴 이름: 캐모마일 가격: 3,500&메뉴 이름: 무달크림라떼 가격: 3,900&메뉴 이름: 무달스티 가격: 3,500&메뉴 이름: 까망베르치즈무스 가격: 4,000&메뉴 이름: 고구마무스 가격: 4,000&메뉴 이름: 오레오생크림 가격: 4,000&메뉴 이름: 티라미수 가격: 4,000&메뉴 이름: 치즈케익 가격: 4,000&메뉴 이름: 허니브레드 가격: 4,500&메뉴 이름: 잉글리쉬머핀샌드위치 가격: 4,000&메뉴 이름: 크로플 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0E66A651BE9B43E4A69D57B2C699F335,
393,강서구,494829986,사이유지,5.0,1건,서울 강서구 공항대로53가길 48 1층,강서구 등촌1동,"영업시간&화~금 10:00 ~ 20:00&토,일 11:00 ~ 20:00&공휴일&11:00 ~ 20:00&휴무일&월요일&이용시 주의 사항&명절연휴 휴무",010-5013-7869,,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F34AA407C8C77414AB5FBA0715A79D400,
394,강서구,306243720,메가커피 마곡역점,0.0,0건,서울 강서구 공항대로 190 1층,강서구 발산1동,,02-6465-8864,,#커피전문점 #제로페이,,,
395,강서구,24975796,이디야커피 마곡수명산점,5.0,2건,서울 강서구 수명로 68-27,강서구 발산1동,영업시간&매일 08:00 ~ 22:40&공휴일&08:00 ~ 22:40,02-2667-8406,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
396,강서구,84303404,컴포즈커피 발산점,0.0,0건,서울 강서구 강서로 360 솔레드림빌딩 1층 106호,강서구 우장산동,영업시간&매일 08:00 ~ 22:00,070-7624-5312,,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F16C66153D8EC4530BEFB06A2FDE720A2,
397,강서구,1904248806,테이퍼드커피,4.3,7건,서울 강서구 화곡로68길 47 트라비하우스 상가 1층,강서구 등촌1동,영업시간&매일 08:30 ~ 23:00,02-3662-8288,www.instagram.com/taperedcoffee,#카페 ,"메뉴 이름: 아인슈페너 가격: 5,000&메뉴 이름: 밀크티 가격: 5,500&메뉴 이름: 어메리카노 가격: 3,500&메뉴 이름: 당근 케이크 스콘 가격: 4,500",,
398,강서구,21697709,투썸플레이스 골든서울호텔점,0.0,0건,서울 강서구 공항대로 663 골든서울호텔 1층,강서구 염창동,영업시간&매일 10:00 ~ 22:00,02-3397-2080,www.twosome.co.kr,#커피전문점 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F74C8D45DA7AF4F179E8D6302D36F14A7,
399,강서구,1497466156,더벤티 발산역점,0.0,0건,서울 강서구 강서로 378 1층 102호,강서구 등촌3동,영업시간&매일 08:00 ~ 23:00,02-3663-3369,www.theventi.co.kr,#커피전문점 #제로페이,,,
400,강서구,1665616784,보드멜 마카롱 카페,4.3,4건,서울 강서구 공항대로 140 마곡엠밸리12단지 판매1201동 101호,강서구 공항동,"영업시간&월~금 09:00 ~ 19:00&휴무일&토,일요일",0507-1330-1166,www.instagram.com/bord_de_mer_cafe,#디저트카페 #제로페이,"메뉴 이름: 마카롱 가격: 2,500&메뉴 이름: 다쿠아즈 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 애플금귤티 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_994312463,
401,강서구,13316996,이디야커피 강서교차로점,5.0,2건,서울 강서구 공항대로 437,강서구 등촌1동,"영업시간&월~금 07:30 ~ 20:00&토,일 09:00 ~ 19:00",02-3664-8665,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
402,강서구,56658862,팝잇커피브런치디저트분식,0.0,0건,서울 강서구 화곡로24길 44 1층 2호,강서구 화곡1동,영업시간&월~토 00:00 ~ 24:00,0504-824-8290,,#커피전문점 #카카오페이,"메뉴 이름: 1리터 팝아메리카노 가격: 5,000",,
403,강서구,427966328,리제르바 마곡점,4.8,6건,서울 강서구 마곡중앙6로 66 퀸즈파크텐 B동 409호,강서구 가양1동,"영업시간&월~금 10:00 ~ 22:00&토,일 11:00 ~ 22:00&공휴일&11:00 ~ 22:00",1644-6743,www.instagram.com/cafe_riserva,#카페 #마곡카페 #발산역카페 #발산카페 #커피맛집 #핸드드립카페 #로스팅전문 #테라스가있는 #핸드드립전문점,"메뉴 이름: [핸드드립] 탄자니아 AAA 음베야 룽구웨 가격: 5,500&메뉴 이름: 시그니처 라떼 가격: 5,000&메뉴 이름: 시그니처 아메리카노 가격: 4,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB64A9DDF630740D9AF49CB356ECAF28B,
404,강서구,1808447303,몬스타키즈룸,0.0,0건,서울 강서구 가로공원로 240 3층,강서구 화곡1동,,010-7259-5410,www.monxkids.com,#키즈카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4E3F5C985876484F8667D1395394D303,
405,강서구,291336580,카페라루즈,5.0,3건,서울 강서구 등촌로13길 40 상가 B03호,강서구 화곡4동,영업시간&월~금 10:00 ~ 23:00&토 13:00 ~ 23:00&공휴일&13:00 ~ 23:00&휴무일&일요일,0507-1323-4319,,#카페 #분위기좋은 #제로페이,"메뉴 이름: 아메리카노 가격: 3,200&메뉴 이름: 카페라떼 가격: 3,700",,
406,강서구,1737276921,레츠그릭,5.0,7건,서울 강서구 화곡로26가길 18 청산타워2 1층 101호,강서구 화곡1동,영업시간&월~금 09:00 ~ 21:00&토 11:00 ~ 19:00&월~금 브레이크타임 14:00 ~ 16:00&휴무일&일요일,,blog.naver.com/lets-greek,#디저트카페 ,,,
407,강서구,1005700955,컴포즈커피 마곡나루점,5.0,3건,서울 강서구 마곡중앙로 161-8 두산더랜드파크 A동 109호,강서구 가양1동,영업시간&월~금 07:30 ~ 21:30&토 09:30 ~ 18:00&휴무일&일요일,02-9253-4747,www.composecoffee.com,#커피전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 2,500&메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 카푸치노 가격: 3,500&메뉴 이름: 바닐라라떼 가격: 3,800&메뉴 이름: 헤이즐넛라떼 가격: 3,800&메뉴 이름: 카라멜마끼아또 가격: 4,000&메뉴 이름: 카페모카 가격: 4,000&메뉴 이름: 돌체라떼 가격: 4,500&메뉴 이름: 흑당카페라떼 가격: 4,800&메뉴 이름: 아인슈페너라떼 가격: 4,900&메뉴 이름: 커피밀크쉐이크 가격: 4,900&메뉴 이름: 모카자바칩프라페 가격: 5,400&메뉴 이름: 더치커피 가격: 3,800&메뉴 이름: 더치라떼 가격: 4,500&메뉴 이름: 아인슈페너 가격: 4,800&메뉴 이름: 곡물라떼 가격: 4,000&메뉴 이름: 고구마라떼 가격: 4,300&메뉴 이름: 리얼초코라떼 가격: 4,300&메뉴 이름: 쿠키초코라떼 가격: 4,500&메뉴 이름: 그린티라떼 가격: 4,500&메뉴 이름: 민트초코 가격: 4,500&메뉴 이름: 오레오라떼 가격: 4,500&메뉴 이름: 흑당밀크(우유) 가격: 4,500&메뉴 이름: 밀크티 가격: 4,800&메뉴 이름: 파인애플주스 가격: 4,800&메뉴 이름: 키위주스 가격: 4,800&메뉴 이름: 망고주스 가격: 4,800&메뉴 이름: 복숭아주스 가격: 4,800&메뉴 이름: 딸기스무디 가격: 4,500&메뉴 이름: 망고스무디 가격: 4,500&메뉴 이름: 블루베리스무디 가격: 4,500&메뉴 이름: 딸기요거트 가격: 4,800&메뉴 이름: 망고요거트 가격: 4,800&메뉴 이름: 블루베리요거트 가격: 4,800&메뉴 이름: 플레인요거트 가격: 4,800&메뉴 이름: 자몽에이드 가격: 4,500&메뉴 이름: 레몬에이드 가격: 4,500&메뉴 이름: 망고에이드 가격: 4,500&메뉴 이름: 유자에이드 가격: 4,500&메뉴 이름: 블루레몬 스페셜에이드 가격: 4,500&메뉴 이름: 청포도 스페셜에이드 가격: 4,500&메뉴 이름: 패션후르츠 스페셜에이드 가격: 4,500&메뉴 이름: 타트체리 스페셜에이드 가격: 4,500&메뉴 이름: 페퍼민트 허브티 가격: 3,500&메뉴 이름: 캐모마일 허브티 가격: 3,500&메뉴 이름: 로즈마리 허브티 가격: 3,500&메뉴 이름: 다즐링 홍차 가격: 3,500&메뉴 이름: 얼그레이 홍차 가격: 3,500&메뉴 이름: 복숭아티 가격: 4,000&메뉴 이름: 자몽 허니과일티 가격: 4,500&메뉴 이름: 레몬 허니과일티 가격: 4,500&메뉴 이름: 유자 허니과일티 가격: 4,500&메뉴 이름: 리얼초코자바칩 프라페 가격: 4,900&메뉴 이름: 쿠키초코 프라페 가격: 4,900&메뉴 이름: 민트오레오 프라페 가격: 4,900&메뉴 이름: 그린티 프라페 가격: 4,900&메뉴 이름: 플레인 밀크쉐이크 가격: 4,900&메뉴 이름: 팥절미 밀크쉐이크 가격: 4,900&메뉴 이름: 쿠키 밀크쉐이크 가격: 4,900&메뉴 이름: 쿠키베리 밀크쉐이크 가격: 4,900&메뉴 이름: 베리베리 밀크쉐이크 가격: 4,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_189887854,
408,강서구,1642746873,주택커피,4.0,7건,서울 강서구 월정로30길 99 문성빌딩 1층,강서구 화곡1동,영업시간&매일 13:00 ~ 00:00&공휴일&13:00 ~ 00:00,070-8836-8861,,#카페 ,"메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 연유라떼 가격: 4,300&메뉴 이름: 생딸기라떼 가격: 4,800&메뉴 이름: 크로플 set 가격: 6,000&메뉴 이름: 사과쨈와플 가격: 3,500&메뉴 이름: 컵떡볶이 가격: 4,500&메뉴 이름: 황치즈뽀또쿠키 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1D7C548A83DF4D69B21EB8A26C255774,
409,강서구,249365882,플랫폼1021,5.0,1건,서울 강서구 화곡로21길 87 해온빌딩 1층 102호,강서구 화곡3동,,,,#카페 ,,,
410,강서구,160512791,파스쿠찌 김포공항국내선점,3.2,5건,서울 강서구 하늘길 112 김포공항 국내선 3층(출발층 동편),강서구 공항동,영업시간&매일 05:00 ~ 21:00,02-2665-8497,www.caffe-pascucci.co.kr,#커피전문점 #아침식사 #카카오페이 #제로페이,"메뉴 이름: 아이스 아메리카노(R) 가격: 4,500&메뉴 이름: 아이스 카페라떼(R) 가격: 5,000&메뉴 이름: 아이스 바닐라라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 아이스 카라멜라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 허니브레드(생크림) 가격: 5,700&메뉴 이름: 아메리카노(R) 가격: 4,500&메뉴 이름: 카페라떼(R) 가격: 5,000&메뉴 이름: 카라멜라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 바닐라라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 영그레이 가격: 4,500&메뉴 이름: 퍼스트브레이크 가격: 4,500&메뉴 이름: 커즈마인 가격: 4,500&메뉴 이름: 오렌지보스 가격: 4,500&메뉴 이름: 민트크루 가격: 4,500&메뉴 이름: 그린티라떼(R) 가격: 5,000&메뉴 이름: 플레인요거트 그라니따(R) 가격: 6,500&메뉴 이름: 아이스 그린티라떼(R) 가격: 5,000&메뉴 이름: 아이스 초콜릿(R) 가격: 4,500&메뉴 이름: 아이스티(R) 가격: 4,500&메뉴 이름: 블루베리요거트 그라니따(R) 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F28F63242498349DF9732155689F7806A,
411,강서구,18431165,카페말로 내발산점,0.0,0건,서울 강서구 강서로 353,강서구 발산1동,영업시간&매일 09:00 ~ 23:00&휴무일&연중무휴,02-2665-3152,www.cafemalo.com,#커피전문점 #제로페이,,,
412,강서구,619054482,빽다방 마곡역류마타워점,5.0,1건,서울 강서구 공항대로 164 류마타워 1층 105호,강서구 발산1동,영업시간&월~금 07:30 ~ 22:00&토 08:00 ~ 21:00&일 09:00 ~ 21:00,02-6080-2912,,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 앗!메리카노(ICED) 가격: 2,000",,
413,강서구,823579533,아마스빈 까치산역점,5.0,6건,서울 강서구 강서로 47 형진빌딩 1층 101호,강서구 화곡1동,,02-2065-5511,www.amasvin.com,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAA97F0B19C1946C2B27C15ACC1A033B0,
414,강서구,1641815738,빌라드샬롯 김포공항국내선청사3층점,2.6,9건,서울 강서구 하늘길 112 3층,강서구 공항동,영업시간&매일 05:30 ~ 21:00,02-2064-0554,,#카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노(스페셜) 가격: 5,300&메뉴 이름: 카페라떼(스페셜) 가격: 5,800&메뉴 이름: 얼그레이 티라떼 가격: 6,300&메뉴 이름: 한라몽에이드 가격: 5,900&메뉴 이름: 에그마요 가격: 5,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9A13FFDC92244ACA9395B6668E5C3CC4,
415,강서구,964472893,커피마마 양천향교우리집,0.0,0건,서울 강서구 양천로47길 12 마곡보타닉 투웨이퍼스트 1층 101호,강서구 가양1동,,02-1644-2968,www.coffeemama.co.kr,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7AD05839B5F74DA092D3F8937974C81B,
416,강서구,1870421662,게스타운커피,5.0,2건,서울 강서구 공항대로 261 발산파크프라자 109호,강서구 가양1동,영업시간&월~금 08:00 ~ 21:00&토 09:00 ~ 18:00,,www.instagram.com/gastown_coffee,#카페 ,"메뉴 이름: 아메리카노 가격: 2,900&메뉴 이름: 카페라떼 가격: 3,900&메뉴 이름: 얼그레이 가격: 4,200&메뉴 이름: 복숭아 아이스티 가격: 3,000&메뉴 이름: 플레인요거트스무디 가격: 4,400",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F49D5973935154B54A43ACD1DAFF3AA2A,
417,강서구,26335986,이디야커피 우장산역점,0.0,0건,서울 강서구 강서로45길 5,강서구 화곡3동,영업시간&매일 08:00 ~ 23:00&(주말 및 공휴일에는 변경될 수 있습니다)&공휴일&08:00 ~ 23:00,02-2692-4335,www.ediya.com,#커피전문점 #디저트카페 #카카오페이 #제로페이,,,
418,강서구,1337519198,프롬비엣,5.0,3건,서울 강서구 공항대로75길 30 상가동 1층 101호,강서구 염창동,"영업시간&월~금 08:30 ~ 21:00&토,일 09:00 ~ 21:00&공휴일&09:00 ~ 21:00&이용시 주의 사항&09:00~21:00",010-9912-2903,,#카페 #카카오페이 #제로페이,"메뉴 이름: 코코넛커피스무디 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD84D5293AC504BFCAF8B60E0B8D2AD37,
419,강서구,1308248492,앤아더,4.7,6건,서울 강서구 공항대로 525,강서구 등촌1동,"영업시간&월~금 08:00 ~ 21:00&토,일 11:00 ~ 21:00&공휴일&10:00 ~ 21:00",02-3665-3321,,#카페 #제로페이,"메뉴 이름: 홍시라떼 가격: 5,500&메뉴 이름: 아메리카노 가격: 3,200&메뉴 이름: 카페라떼 가격: 3,700&메뉴 이름: 단팥라떼 가격: 5,000&메뉴 이름: 아인슈페너 가격: 5,000&메뉴 이름: 밀크티 가격: 4,500",,
420,강서구,1836635841,이디야커피 화곡남부시장점,4.0,1건,서울 강서구 등촌로5길 80,강서구 화곡4동,"영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00&(주말 및 공휴일은 변경될 수 있음)",02-2643-7077,www.ediya.com,#커피전문점 #카카오페이,,,
421,강서구,573714452,그날그시간,5.0,2건,서울 강서구 공항대로 220,강서구 발산1동,영업시간&매일 08:30 ~ 21:00,,,#카페 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 2,900&메뉴 이름: 카페라떼(HOT) 가격: 3,900&메뉴 이름: 솔티드 카라멜(HOT) 가격: 4,300&메뉴 이름: 그린티 프라프치노 가격: 5,400&메뉴 이름: 그날, 그시간 시그니처 음료 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC4C3925CCCC24F97AC67F7C226FF191C,
422,강서구,1442801634,리트웨이 우장산점,5.0,1건,서울 강서구 강서로 242 서힐스테이트상가동 1층 143호,강서구 우장산동,,02-2604-0455,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,400&메뉴 이름: 카페 라떼 가격: 3,900&메뉴 이름: 흑당 라떼 가격: 4,300&메뉴 이름: 식후땡 라떼 가격: 3,900&메뉴 이름: 아이스 티 가격: 3,500",,
423,강서구,245006935,더벤티 화곡역점,5.0,1건,서울 강서구 화곡로 158 1층,강서구 화곡1동,,02-2696-0331,www.theventi.co.kr,#커피전문점 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97C5307228D945AF8C7707F6F5F151CD,
424,강서구,1617073273,24시무인셀프카페 등촌점,0.0,0건,서울 강서구 화곡로64길 72 1층 101호,강서구 등촌1동,,,,#무인카페 #무인카페 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBD94F62D69E749A6B6631F8EAD6308AB,
425,강서구,876234102,디저트A,4.8,8건,서울 강서구 화곡로64길 78-5,강서구 등촌1동,"영업시간&화~토 12:00 ~ 20:00&(소진 시 조기 마감)&휴무일&월,일요일",,blog.naver.com/dessert_a,#디저트카페 #레터링케이크 #케이크주문제작,,,
426,강서구,2002825291,탐앤탐스 마곡 이너매스점,4.6,5건,서울 강서구 마곡중앙2로 35,강서구 발산1동,,,,#카페 #카카오페이,,,
427,강서구,25775474,이디야커피 양천향교역점,5.0,1건,서울 강서구 강서로 462 대륭드림타워 104호,강서구 등촌3동,영업시간&매일 08:00 ~ 24:00 (주말 및 공휴일에는 변경될 수 있습니다.),02-3663-5092,www.ediya.com,#커피전문점 #제로페이,,,
428,강서구,1018547774,바운트커피,4.0,4건,서울 강서구 마곡동로4길 15 엠팰리체 1층 103호,강서구 가양1동,,02-3661-0103,www.instagram.com/cafe_bounte,#카페 ,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,200&메뉴 이름: 녹차라떼 가격: 4,000&메뉴 이름: 플레인요거트스무디 가격: 5,300&메뉴 이름: 리얼 자몽티 가격: 4,500",,
429,강서구,90119892,W카페,0.0,0건,서울 강서구 까치산로 191 1층,강서구 화곡6동,영업시간&월~토 10:00 ~ 21:00&휴무일&일요일,070-7537-0004,,#카페 ,"메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 돌체라떼 가격: 4,300&메뉴 이름: 딸기라떼 가격: 5,500&메뉴 이름: 플레인요거트스무디 가격: 4,500&메뉴 이름: 레몬에이드 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1003387415,
430,강서구,1018512077,커피더캠프 KBS스포츠월드점,0.0,0건,서울 강서구 공항대로 383 한국미쓰비시전기 1층 2호,강서구 등촌3동,"영업시간&월~금 07:30 ~ 20:00&토,일 09:00 ~ 20:00",,www.coffeethecamp.co.kr,#커피전문점 #가성비좋은 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,400&메뉴 이름: 마약커피 가격: 3,400&메뉴 이름: 바닐라라떼 가격: 3,700&메뉴 이름: 크림라떼 가격: 3,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F09C54A193583456C822228399CA592CB,
431,강서구,722480125,메가커피 가양중앙점,1.0,4건,서울 강서구 양천로 461 1층,강서구 가양2동,,,www.megacoffee.me,#커피전문점 #카카오페이 #제로페이,,,
432,강서구,26569266,이디야커피 신방화역점,1.0,2건,서울 강서구 마곡중앙5로 81 에스비타운 101호,강서구 방화1동,영업시간&매일 08:00 ~ 23:00 (주말 및 공휴일에는 변경 될 수 있습니다.),02-2665-3288,www.ediya.com,#커피전문점 #제로페이,,,
433,강서구,319072838,매머드익스프레스 마곡지투프라자점,0.0,0건,서울 강서구 마곡중앙6로 65 지투프라자 106호,강서구 가양1동,영업시간&월~금 07:30 ~ 23:00&토 10:00 ~ 22:00&일 10:00 ~ 20:00,,www.mmthcoffee.com,#커피전문점 #카카오페이 #제로페이,메뉴 이름: 아메리카노 가격: 900,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_831080637,
